_id,id_local,desc_distrito_local,desc_barrio_local,clase_vial_edificio,desc_situacion_local,Nombre,desc_periodo_terraza,desc_situacion_terraza,DESC_CLASE,DESC_NOMBRE,desc_ubicacion_terraza
258,270549067,USERA               ,ALMENDRALES         ,AVENIDA                 ,Baja Reunificaci?,MUSEO DEL JAMON,Estacional,Abierta,AVENIDA                 ,CORDOBA                                           ,Acera
259,270156565,USERA               ,MOSCARDO            ,CALLE                   ,Abierto,DONNER KEBAP USERA,Anual,Abierta,CALLE                   ,ENRIQUE FUENTES                                   ,Acera
260,270473500,USERA               ,MOSCARDO            ,CALLE                   ,Abierto,R?TULO NO INFORMADO,Estacional,Abierta,CALLE                   ,MARCELO USERA                                     ,Plaza peatonal
261,120000334,USERA               ,ORCASUR             ,AVENIDA                 ,Abierto,LOCAL PENDIENTE DE VERIFICACION,Estacional,Abierta,AVENIDA                 ,ORCASUR                                           ,Acera
262,270401857,USERA               ,ORCASITAS           ,PLAZA                   ,Abierto,ALH?BEGA BAR, S.L.,Estacional,Abierta,PLAZA                   ,PROMESAS                                          ,Plaza peatonal
263,270537073,USERA               ,ORCASITAS           ,CALLE                   ,Abierto,CAFETRIA ACUARIO,Estacional,Abierta,CALLE                   ,RANCHO                                            ,Acera
264,270044772,USERA               ,MOSCARDO            ,CALLE                   ,Abierto,CERVECERIA JUSTI,Estacional,Abierta,CALLE                   ,SAN FILIBERTO                                     ,Plaza peatonal
265,285035919,PUENTE DE VALLECAS  ,PALOMERAS SURESTE   ,CALLE                   ,Abierto,BAR RESTAURANTE,Estacional,Abierta,CALLE                   ,VILLALOBOS                                        ,Acera
266,280017096,ARGANZUELA          ,CHOPERA             ,PASEO                   ,Abierto,TAPAS,Estacional,Abierta,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,Acera
267,270475350,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,BAR CERVECERIA DIAZ,Anual,Abierta,CALLE                   ,EMBAJADORES                                       ,Acera
269,285005098,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,CERVECERIA 100 MONTADITOS,Anual,Abierta,CALLE                   ,FERROCARRIL                                       ,Acera
271,280018624,ARGANZUELA          ,ACACIAS             ,PASEO                   ,Abierto,PRYCE CAFE,Estacional,Abierta,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,Acera
272,20000557,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,RESTAURANTE ABADIA,Anual,Abierta,CALLE                   ,ANCORA                                            ,Acera
273,20000566,ARGANZUELA          ,DELICIAS            ,PASEO                   ,Abierto,EL KUBO LOCO,Anual,Abierta,PASEO                   ,DELICIAS                                          ,Acera
275,285004782,ARGANZUELA          ,CHOPERA             ,CALLE                   ,Abierto,COSTELLO R?O,Anual,Abierta,CALLE                   ,GUILLERMO DE OSMA                                 ,Acera
279,270279687,ARGANZUELA          ,IMPERIAL            ,PASEO                   ,Abierto,CASA VALENTIN,Anual,Abierta,PASEO                   ,MELANCOLICOS                                      ,Acera
282,270508174,VILLAVERDE          ,LOS ANGELES         ,CALLE                   ,Abierto,KEBAB TRES FUEGOS,Anual,Abierta,CALLE                   ,LA CANCION DEL OLVIDO                             ,Otros
283,170002043,VILLAVERDE          ,SAN CRISTOBAL       ,PLAZA                   ,Abierto,BAR CAFE LOS PINAZOS,Anual,Abierta,PLAZA                   ,PINAZO                                            ,Calle peatonal
287,270408288,CHAMARTIN           ,CIUDAD JARDIN       ,CALLE                   ,Abierto,SAL Y SAL DE TAPAS,Anual,Abierta,CALLE                   ,NIEREMBERG                                        ,Acera
288,270355725,CHAMARTIN           ,PROSPERIDAD         ,CALLE                   ,Abierto,CAFETERIA ENXEBRE,Estacional,Abierta,CALLE                   ,LOPEZ DE HOYOS                                    ,Acera
289,270451968,SALAMANCA           ,GOYA                ,CALLE                   ,Abierto,BAR CALVIN,Anual,Abierta,CALLE                   ,ANTONIA MERCE                                     ,Plaza peatonal
290,270497098,SALAMANCA           ,GUINDALERA          ,AVENIDA                 ,Abierto,LA CERVEZERIA,Anual,Abierta,AVENIDA                 ,BRUSELAS                                          ,Acera
292,280018486,ARGANZUELA          ,ACACIAS             ,CALLE                   ,Abierto,RESTAURANTE PIMENTON,Anual,Abierta,CALLE                   ,MELILLA                                           ,Plaza peatonal
294,270379037,ARGANZUELA          ,IMPERIAL            ,PASEO                   ,Abierto,MONTEPINOS,Anual,Abierta,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,Acera
295,20001082,ARGANZUELA          ,IMPERIAL            ,PASEO                   ,Abierto,RODILLA,Anual,Abierta,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,Acera
296,20000721,ARGANZUELA          ,IMPERIAL            ,PASEO                   ,Abierto,ARROCERIA IMPERIAL,Anual,Abierta,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,Acera
297,20000359,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,LOS CHIQUITOS BAR DE TAPAS,Anual,Abierta,CALLE                   ,EMBAJADORES                                       ,Acera
298,270444334,ARGANZUELA          ,ACACIAS             ,CALLE                   ,Abierto,AUTOESCUELA LARA,Anual,Abierta,CALLE                   ,EMBAJADORES                                       ,Acera
300,270056880,ARGANZUELA          ,DELICIAS            ,CALLE                   ,Abierto,CERVECERIA GUIMAR CAFETERIA,Anual,Abierta,CALLE                   ,EMBAJADORES                                       ,Acera
302,270287197,ARGANZUELA          ,DELICIAS            ,CALLE                   ,Abierto,TABERNA DEL FERROCARRIL,Anual,Abierta,CALLE                   ,FERROCARRIL                                       ,Acera
304,285002998,CENTRO              ,JUSTICIA            ,PLAZA                   ,Abierto,LA SACRISTIA RESTAURANTE,Anual,Abierta,PLAZA                   ,PEDRO ZEROLO                                      ,Plaza con bandas permanentes de circulaci? rodada
305,140000420,MORATALAZ           ,MARROQUINA          ,AVENIDA                 ,Abierto,AZUL Y ORO,Estacional,Abierta,AVENIDA                 ,MORATALAZ                                         ,Acera
306,270490176,VILLAVERDE          ,LOS ANGELES         ,CALLE                   ,Abierto,BAR MARTINEZ,Anual,Abierta,CALLE                   ,ARECHAVALETA                                      ,Acera
307,170001705,VILLAVERDE          ,LOS ROSALES         ,CALLE                   ,Abierto,ENTREAMIGOS,Estacional,Abierta,CALLE                   ,MARIA BARRIENTOS                                  ,Acera
308,270433849,VILLAVERDE          ,LOS ANGELES         ,AVENIDA                 ,Abierto,BAR LA REJA,Estacional,Abierta,AVENIDA                 ,LA VERBENA DE LA PALOMA                           ,Acera
309,270308840,VILLAVERDE          ,BUTARQUE            ,CALLE                   ,Abierto,CAFE HILO'S,Anual,Abierta,CALLE                   ,POTASA                                            ,Plaza peatonal
311,270531125,LATINA              ,LAS AGUILAS         ,CALLE                   ,Abierto,IBERICA BY EL ESQUINAZO,Anual,Abierta,CALLE                   ,GUARE?A                                           ,Acera
312,270379563,LATINA              ,LAS AGUILAS         ,CALLE                   ,Abierto,MONTON SANZ CAFETERIA RESTAURANTE,Anual,Abierta,CALLE                   ,GUARE?A                                           ,Acera
313,270243228,LATINA              ,PUERTA DEL ANGEL    ,CALLE                   ,Abierto,AUPA BAR,Estacional,Abierta,CALLE                   ,HUERTA DE CASTA?EDA                               ,Acera
315,270074139,SALAMANCA           ,GOYA                ,CALLE                   ,Abierto,EL BARRIL                                         ,Anual,Abierta,CALLE                   ,GOYA                                              ,Acera
316,270130826,FUENCARRAL-EL PARDO ,LA PAZ              ,CALLE                   ,Abierto,BAHIA,Estacional,Abierta,CALLE                   ,GINZO DE LIMIA                                    ,Acera
317,280048679,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,RESTAURANTE LA DEHESA IV,Anual,Abierta,CALLE                   ,SAN JUAN DE ORTEGA                                ,Acera
318,285016512,FUENCARRAL-EL PARDO ,MIRASIERRA          ,AVENIDA                 ,Abierto,TABERNA COCINARTE,Anual,Abierta,AVENIDA                 ,MONASTERIO DE SILOS                               ,Acera
319,285032275,VILLA DE VALLECAS   ,SANTA EUGENIA       ,AVENIDA                 ,Abierto,LA MURALLA,Estacional,Abierta,AVENIDA                 ,SANTA EUGENIA                                     ,Bulevar
320,270532715,CIUDAD LINEAL       ,SAN JUAN BAUTISTA   ,CALLE                   ,Abierto,LOS QUESOS DE L`AMELIE,Estacional,Abierta,CALLE                   ,TORRECILLA DEL PUERTO                             ,Acera
321,280045385,MONCLOA-ARAVACA     ,CASA DE CAMPO       ,PASEO                   ,Abierto,VINUBAR,Anual,Abierta,PASEO                   ,FLORIDA                                           ,Acera
325,20000108,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,BAR JUANITO,Anual,Abierta,CALLE                   ,ANCORA                                            ,Acera
331,20000419,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,CAFETERIA LA OCHAVA,Anual,Abierta,CALLE                   ,MENDEZ ALVARO                                     ,Acera
332,270287459,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,BISTRO PREMIUM RESTAURANTE,Anual,Abierta,CALLE                   ,MENDEZ ALVARO                                     ,Acera
333,270058751,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,BAR EL ANDEN,Anual,Abierta,CALLE                   ,MENDEZ ALVARO                                     ,Acera
335,200001212,SAN BLAS-CANILLEJAS ,AMPOSTA             ,CALLE                   ,Abierto,UVE Y MARI,Anual,Abierta,CALLE                   ,AJOFRIN                                           ,Acera
336,200001162,SAN BLAS-CANILLEJAS ,EL SALVADOR         ,CALLE                   ,Abierto,EL RACO,Estacional,Abierta,CALLE                   ,ALCALA                                            ,Acera
337,200000884,SAN BLAS-CANILLEJAS ,ARCOS               ,CALLE                   ,Abierto,CERVEZAS UCEDA,Estacional,Abierta,CALLE                   ,AQUITANIA                                         ,Acera
338,200000995,SAN BLAS-CANILLEJAS ,ARCOS               ,CALLE                   ,Abierto,EL DESVAN CAFE RESTAURANTE,Anual,Abierta,CALLE                   ,AQUITANIA                                         ,Acera
339,270523220,SAN BLAS-CANILLEJAS ,ARCOS               ,CALLE                   ,Abierto,BAR LAS CINCO LAGUNAS,Anual,Abierta,CALLE                   ,AQUITANIA                                         ,Acera
340,200000125,SAN BLAS-CANILLEJAS ,ROSAS               ,AVENIDA                 ,Abierto,EL RACIMO DE ORO,Anual,Abierta,AVENIDA                 ,ARCENTALES                                        ,Otros
342,200000832,SAN BLAS-CANILLEJAS ,AMPOSTA             ,CALLE                   ,Abierto,BAR PASCUALA,Estacional,Abierta,CALLE                   ,ARROZAL                                           ,Calle peatonal
343,200001963,SAN BLAS-CANILLEJAS ,CANILLEJAS          ,CALLE                   ,Abierto,PASTELERIA CHARLOT CAFETERIA,Estacional,Abierta,CALLE                   ,BOLTA?A                                           ,Acera
344,270318039,SAN BLAS-CANILLEJAS ,CANILLEJAS          ,CALLE                   ,Abierto,CERVECERIA DAN-CAR,Anual,Abierta,CALLE                   ,CANAL DEL BOSFORO                                 ,Acera
345,270229078,SAN BLAS-CANILLEJAS ,CANILLEJAS          ,CALLE                   ,Abierto,BAR EL RINCON DE MIGUELIN,Anual,Abierta,CALLE                   ,CANAL DEL BOSFORO                                 ,Acera
346,270307951,SAN BLAS-CANILLEJAS ,CANILLEJAS          ,CALLE                   ,Abierto,BAR EL CAFELITO CAFETERIA,Estacional,Abierta,AVENIDA                 ,CANILLEJAS A VICALVARO                            ,Acera
348,270263970,SAN BLAS-CANILLEJAS ,ROSAS               ,AVENIDA                 ,Abierto,CAFETERIA VERTIGO,Estacional,Abierta,AVENIDA                 ,CANILLEJAS A VICALVARO                            ,Acera
